IssueKey,FixCommitId,ParentCommitId,FixedFilePath,BlamedFilePath,BugIntroducingCommitId,BlamedLineCount
"OPENJPA-1550","666ec6c6de38ba34062205f7d26913720eba8fa2","162b11b542c8a6f3ff8da50f601b3bf010439a3c","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java","90b84c5d73db4d0d7fa3e5520358912961b59c43",2
"OPENJPA-1550","666ec6c6de38ba34062205f7d26913720eba8fa2","162b11b542c8a6f3ff8da50f601b3bf010439a3c","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/RollbackException.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/RollbackException.java","7a6d34e95f66e916e44b844b1ce6551ba8169539",1
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingPreparedStatementManagerImpl.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingPreparedStatementManagerImpl.java","8d18daabd722e39dae258ab33f74c561b4965496",4
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","1fede626e2cad16f7bb4d77dd9fc3270a8b6b331",3
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","32796f751b23286fff8d38d7114daf315f7b8fce",1
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","70f55bdee8d87fbfde8b15524cbb2e204194cdd7",5
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","8fc909c19cbbf27f1b2e5168a6b2dadd40024f95",1
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","995c6a4acc0183dc76cd4c477b47bf515334ce00",1
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","b9183699ba5e4eb2335772077f2b0d8918767fb8",6
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","bf8ffa5ced5bda9a67d87fc43bd4336509112e74",6
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java","c0c4c3c7385bc672b7b70bd3daf1ec9687bd5c3c",6
"OPENJPA-1550","695bd9c4bf3b1e71db0da472d351a8d5806d5529","8c8cd98a655144d072b6849eb42108435a3ebed8","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java","openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java","70f55bdee8d87fbfde8b15524cbb2e204194cdd7",1
"OPENJPA-1556","2798b0dd7304466fea04bff576188ea23ef7e05b","137ad1bacc9ae57248e0339dd4252b3efc833fca","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java","7d1c8fccafcd31919a79edf46969c5662e2704b5",1
"OPENJPA-1558","dd210a2831e005f3f51ec85b00ae56699ecde27a","6234dbddfcb8b17ed3f50221517d5c3823097a5e","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java","7d1c8fccafcd31919a79edf46969c5662e2704b5",3
"OPENJPA-1558","dd210a2831e005f3f51ec85b00ae56699ecde27a","6234dbddfcb8b17ed3f50221517d5c3823097a5e","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java","caa4b76fe246bebf47ada251d5e84e0ada35b2bb",2
"OPENJPA-1559","137ad1bacc9ae57248e0339dd4252b3efc833fca","f82184314ec6a914ce5ca9c3b8fbfa9cab31e276","openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java","openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java","7a6d34e95f66e916e44b844b1ce6551ba8169539",4
"OPENJPA-1559","137ad1bacc9ae57248e0339dd4252b3efc833fca","f82184314ec6a914ce5ca9c3b8fbfa9cab31e276","openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java","openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java","814341420defa42f85c224b5c9f3da01048333e4",1
"OPENJPA-1562","6d87bbdbb0d3571cf0e28f77273b1aab0cc79a2d","845f9b50187f2a14ceb3826561945edb8742988e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java","90b84c5d73db4d0d7fa3e5520358912961b59c43",1
"OPENJPA-1562","6d87bbdbb0d3571cf0e28f77273b1aab0cc79a2d","845f9b50187f2a14ceb3826561945edb8742988e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java","faf2966816c2f6252546b519eb39f4077c1713f2",5
"OPENJPA-1565","1b20902b507ca7e7209132297266968a92e0d472","976508eed24aed7dfdbb9b4894cb3bdc6f938e8e","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java","4991e6bdc22bdda1ac5d8bee44f9f3e73d94a2d0",2
"OPENJPA-1565","1b20902b507ca7e7209132297266968a92e0d472","976508eed24aed7dfdbb9b4894cb3bdc6f938e8e","openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java","openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java","13c88d75cf0844d1dfb0bdfc0dc9a297c4d2745d",1
"OPENJPA-1565","1b20902b507ca7e7209132297266968a92e0d472","976508eed24aed7dfdbb9b4894cb3bdc6f938e8e","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java","7a6d34e95f66e916e44b844b1ce6551ba8169539",29
"OPENJPA-1565","1b20902b507ca7e7209132297266968a92e0d472","976508eed24aed7dfdbb9b4894cb3bdc6f938e8e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LockTimeoutException.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LockTimeoutException.java","22a0f837e110d422b945e80148e2c0f85412fef1",1
"OPENJPA-1565","1b20902b507ca7e7209132297266968a92e0d472","976508eed24aed7dfdbb9b4894cb3bdc6f938e8e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","22a0f837e110d422b945e80148e2c0f85412fef1",2
"OPENJPA-1565","1b20902b507ca7e7209132297266968a92e0d472","976508eed24aed7dfdbb9b4894cb3bdc6f938e8e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PessimisticLockException.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PessimisticLockException.java","22a0f837e110d422b945e80148e2c0f85412fef1",1
"OPENJPA-1565","1b20902b507ca7e7209132297266968a92e0d472","976508eed24aed7dfdbb9b4894cb3bdc6f938e8e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java","45651cee86e2b0fd09d9ba131c25b5f668c0412d",2
"OPENJPA-1565","1b20902b507ca7e7209132297266968a92e0d472","976508eed24aed7dfdbb9b4894cb3bdc6f938e8e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java","b6e661e24a3f5993ba24df9819e61f8ed028a115",2
"OPENJPA-1565","1b20902b507ca7e7209132297266968a92e0d472","976508eed24aed7dfdbb9b4894cb3bdc6f938e8e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryTimeoutException.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryTimeoutException.java","22a0f837e110d422b945e80148e2c0f85412fef1",1
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java","4991e6bdc22bdda1ac5d8bee44f9f3e73d94a2d0",1
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java","7d1c8fccafcd31919a79edf46969c5662e2704b5",2
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java","02846623a8b393b5d4c5920a3a8e202bef1fe2aa",3
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java","90b84c5d73db4d0d7fa3e5520358912961b59c43",11
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","09859699f9087e5d7200999cb8eae48bc04aa201",1
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","22a0f837e110d422b945e80148e2c0f85412fef1",24
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","70cfcaaee150011087f228e648c2ec30ed865cb4",1
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5",2
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java","a8e0dc180e8b360c4e72eca7c131b2826eceaedd",4
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java","02846623a8b393b5d4c5920a3a8e202bef1fe2aa",16
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java","02846623a8b393b5d4c5920a3a8e202bef1fe2aa",16
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java","7a6d34e95f66e916e44b844b1ce6551ba8169539",6
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java","7d6ccb108c5fdd31bf1a89441927ce8ff756a840",1
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java","openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java","22a0f837e110d422b945e80148e2c0f85412fef1",2
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java","openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java","7a6d34e95f66e916e44b844b1ce6551ba8169539",5
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LockTimeoutException.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LockTimeoutException.java","22a0f837e110d422b945e80148e2c0f85412fef1",3
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","22a0f837e110d422b945e80148e2c0f85412fef1",14
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","5a16f8f6f847ca3e5b5df77ff37d86d853dacbb1",10
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","7a6d34e95f66e916e44b844b1ce6551ba8169539",11
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","a8e0dc180e8b360c4e72eca7c131b2826eceaedd",5
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","ca000780721555642a86ccf77fc4bace3e7d8cd9",5
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PessimisticLockException.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PessimisticLockException.java","22a0f837e110d422b945e80148e2c0f85412fef1",4
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java","f0f89c7e0ed53647ae08b425f10e68536d4ba0ab",1
"OPENJPA-1565","4be5a5a194e541059709c9efcdd07c26990ab673","572d5934274a7f8961e12e3372f5f10f8cdff9d5","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryTimeoutException.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryTimeoutException.java","22a0f837e110d422b945e80148e2c0f85412fef1",2
"OPENJPA-1565","992ba73a7156efe8349639adcec7e714b359b99a","a99ea6218f5898e37e8a6965f812976bd3362b7e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","22a0f837e110d422b945e80148e2c0f85412fef1",2
"OPENJPA-1565","992ba73a7156efe8349639adcec7e714b359b99a","a99ea6218f5898e37e8a6965f812976bd3362b7e","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java","70cfcaaee150011087f228e648c2ec30ed865cb4",1
"OPENJPA-1565","f04031edc128146bb7cfa52e072affb904930a43","4be5a5a194e541059709c9efcdd07c26990ab673","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java","22a0f837e110d422b945e80148e2c0f85412fef1",9
"OPENJPA-1565","f04031edc128146bb7cfa52e072affb904930a43","4be5a5a194e541059709c9efcdd07c26990ab673","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java","7d1c8fccafcd31919a79edf46969c5662e2704b5",1
"OPENJPA-1565","f04031edc128146bb7cfa52e072affb904930a43","4be5a5a194e541059709c9efcdd07c26990ab673","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java","b6e661e24a3f5993ba24df9819e61f8ed028a115",2
"OPENJPA-1565","f04031edc128146bb7cfa52e072affb904930a43","4be5a5a194e541059709c9efcdd07c26990ab673","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java","62aabafc53492a5c0ff2f611f7c7bd63e75c1658",5
"OPENJPA-1565","f04031edc128146bb7cfa52e072affb904930a43","4be5a5a194e541059709c9efcdd07c26990ab673","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java","1873fcd3685125c77025e0015ea0dbfbc4fc2818",1
"OPENJPA-1565","f04031edc128146bb7cfa52e072affb904930a43","4be5a5a194e541059709c9efcdd07c26990ab673","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java","02846623a8b393b5d4c5920a3a8e202bef1fe2aa",13
"OPENJPA-1565","f04031edc128146bb7cfa52e072affb904930a43","4be5a5a194e541059709c9efcdd07c26990ab673","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java","openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java","db20d8a011cf6efc33b0e3b9c9d04da4ee67674a",5
"OPENJPA-1568","8f45b5bf0b20c1e371874defd0b9c20b6c0f58fa","e2df6f49e485380d9b462b486242205fec61a052","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java","7d1c8fccafcd31919a79edf46969c5662e2704b5",1
"OPENJPA-1568","e2df6f49e485380d9b462b486242205fec61a052","7c748e62df7235c4030e9b936759b0108ddc5c81","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java","7d1c8fccafcd31919a79edf46969c5662e2704b5",1
"OPENJPA-1569","33e8df53bd3ea521634391064139938a0058364b","53325aed75b92802f4649333e65fa16119402fb3","openjpa-kernel/src/main/java/org/apache/openjpa/meta/JavaTypes.java","openjpa-kernel/src/main/java/org/apache/openjpa/meta/JavaTypes.java","7a6d34e95f66e916e44b844b1ce6551ba8169539",1
"OPENJPA-157","82a62a6b7800f0c218102c62232667390ef1d071","0b8bf2818c3b5fbb1699a3f222eb30de87844638","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java","openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java","6937856e2b5e1261d7773abd7c45230ca6ddb844",1
