Project,Class,ReleaseIndex,LOC,LOC_TOUCHED,NR,NAUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET,AVG_CHANGE_SET,AGE_WEEKS,WEIGHTED_AGE_WEEKS,IGNORED_ZERO_LOC_REVS,NSmells,NFIX,BUGGY
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanExpression.java,12,12,280,7,2,161,45,23.000000,42,45,6.000000,3805,1263,543.571429,205.571429,195.694898,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Index.java,12,15,325,8,3,186,53,23.250000,47,53,5.875000,3824,1263,478.000000,205.571429,187.350330,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanEqualExpression.java,12,12,280,7,2,161,45,23.000000,42,45,6.000000,3805,1263,543.571429,205.571429,195.694898,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanExpression.java,12,12,280,7,2,161,45,23.000000,42,45,6.000000,3805,1263,543.571429,205.571429,195.694898,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Literal.java,12,18,359,12,5,208,60,17.333333,57,60,4.750000,3866,1263,322.166667,205.571429,193.883406,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Max.java,12,22,171,4,2,112,50,28.000000,53,46,13.250000,3110,1263,777.500000,197.285714,191.873016,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java,12,22,171,4,2,112,50,28.000000,53,46,13.250000,3110,1263,777.500000,197.285714,191.873016,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Mod.java,12,11,240,7,2,141,39,20.142857,42,35,6.000000,3805,1263,543.571429,205.571429,194.928571,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Multiply.java,12,11,278,7,2,160,45,22.857143,42,45,6.000000,3805,1263,543.571429,205.571429,195.684995,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotEqualExpression.java,12,11,239,7,2,140,39,20.000000,41,35,5.857143,3805,1263,543.571429,205.571429,194.918111,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Parameter.java,12,6,221,9,4,130,36,14.444444,39,30,4.333333,3892,1263,432.444444,205.571429,192.017453,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Path.java,12,15,417,13,5,250,55,19.230769,83,55,6.384615,4267,1263,328.230769,205.571429,186.734841,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Resolver.java,12,10,190,5,2,126,51,25.200000,62,48,12.400000,3120,1263,624.000000,197.285714,189.022556,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Size.java,12,19,164,6,3,106,46,17.666667,48,42,8.000000,3223,1263,537.166667,197.285714,183.506098,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StartsWithExpression.java,12,12,275,7,2,158,45,22.571429,41,45,5.857143,3805,1263,543.571429,205.571429,195.668571,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subquery.java,12,9,273,12,4,162,37,13.500000,51,35,4.250000,4389,1263,365.750000,205.571429,188.163265,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subtract.java,12,11,278,7,2,160,45,22.857143,42,45,6.000000,3805,1263,543.571429,205.571429,195.684995,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sum.java,12,31,204,6,3,134,62,22.333333,64,55,10.666667,3223,1263,537.166667,197.285714,189.927171,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Value.java,12,19,231,11,6,163,55,14.818182,95,52,8.636364,3339,1263,303.545455,197.285714,179.730365,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java,12,7,220,9,2,127,31,14.111111,34,30,3.777778,4101,1263,455.666667,205.571429,194.651948,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataContext.java,12,4,196,7,2,114,30,16.285714,32,30,4.571429,3805,1263,543.571429,205.571429,194.150875,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataDefaults.java,12,22,344,17,6,237,64,13.941176,130,60,7.647059,3300,1263,194.117647,197.285714,166.874585,1,0,3,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataFactory.java,12,35,518,9,6,353,138,39.222222,188,134,20.888889,3191,1263,354.555556,197.285714,180.133480,1,0,0,YES
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Order.java,12,10,338,8,2,195,55,24.375000,52,55,6.500000,3844,1263,480.500000,205.571429,196.082418,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java,12,50,1027,11,5,678,300,61.636364,329,296,29.909091,3489,1263,317.181818,197.285714,190.241341,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ChangeTracker.java,12,12,305,4,2,197,86,49.250000,89,83,22.250000,3110,1263,777.500000,197.285714,194.194379,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolver.java,12,5,158,6,3,101,43,16.833333,44,39,7.333333,3343,1263,557.166667,197.285714,188.154611,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolverImpl.java,12,30,227,10,5,147,59,14.700000,67,53,6.700000,3625,1263,362.500000,197.285714,181.553807,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTracker.java,12,6,303,7,2,172,55,24.571429,41,55,5.857143,3805,1263,543.571429,205.571429,196.191891,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ExceptionInfo.java,12,18,276,8,3,181,80,22.625000,86,77,10.750000,3348,1263,418.500000,197.285714,191.940476,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneralException.java,12,25,325,9,2,191,53,21.222222,57,53,6.333333,3935,1263,437.222222,205.571429,195.203516,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/InternalException.java,12,31,342,9,2,203,53,22.555556,64,53,7.111111,4116,1263,457.333333,205.571429,196.046366,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/LRSProxy.java,12,4,198,9,2,114,30,12.666667,30,30,3.333333,4322,1263,480.222222,205.571429,194.210678,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTracker.java,12,9,214,5,2,138,59,27.600000,62,55,12.400000,3160,1263,632.000000,197.285714,192.927236,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxy.java,12,9,211,5,3,136,59,27.200000,61,55,12.200000,3151,1263,630.200000,197.285714,192.668923,1,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyBean.java,12,5,213,8,3,124,31,15.500000,35,30,4.375000,3846,1263,480.750000,205.571429,193.289738,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCalendar.java,12,5,234,9,3,134,35,14.888889,34,35,3.777778,3851,1263,427.888889,205.571429,193.664225,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollection.java,12,9,170,6,4,106,41,17.666667,42,36,7.000000,3164,1263,527.333333,197.285714,187.072269,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyDate.java,12,5,204,8,3,119,31,14.875000,34,30,4.250000,3846,1263,480.750000,205.571429,194.058824,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManager.java,12,22,466,7,4,291,119,41.571429,116,116,16.571429,3386,1263,483.714286,197.285714,190.368486,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMap.java,12,10,169,6,4,108,40,18.000000,47,36,7.833333,3164,1263,527.333333,197.285714,186.887574,1,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/RuntimeExceptionTranslator.java,12,6,220,7,2,128,35,18.285714,36,35,5.142857,3805,1263,543.571429,205.571429,194.724675,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreException.java,12,30,377,14,5,220,53,15.714286,63,53,4.500000,4176,1263,298.285714,205.571429,185.749905,2,0,2,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/UnsupportedException.java,12,23,336,9,2,195,53,21.666667,54,53,6.000000,4116,1263,457.333333,205.571429,196.073554,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/UserException.java,12,31,343,10,2,204,53,20.400000,65,53,6.500000,4122,1263,412.200000,205.571429,195.847564,2,0,1,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/util/WrappedException.java,12,24,387,12,5,222,53,18.500000,57,53,4.750000,4132,1263,344.333333,205.571429,171.878922,2,0,0,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/validation/ValidationUnavailableException.java,12,20,396,15,7,220,31,14.666667,44,30,2.933333,6243,1544,416.200000,205.571429,132.805916,1,0,2,NO
OPENJPA,openjpa-kernel/src/main/java/org/apache/openjpa/validation/Validator.java,12,9,89,2,2,82,78,41.000000,75,78,37.500000,10,9,5.000000,48.428571,47.739968,0,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurable.java,12,6,105,5,2,75,42,15.000000,45,42,9.000000,3181,1263,636.200000,199.142857,189.755102,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationProvider.java,12,8,303,10,4,179,71,17.900000,55,71,5.500000,3499,1263,349.900000,199.142857,187.497407,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/GenericConfigurable.java,12,5,123,6,2,82,39,13.666667,41,39,6.833333,3186,1263,531.000000,199.142857,190.826945,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ValueListener.java,12,4,102,6,2,67,31,11.166667,32,31,5.333333,3315,1263,552.500000,205.571429,191.457983,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/encryption/EncryptionProvider.java,12,5,49,1,1,49,49,49.000000,49,49,49.000000,8,8,8.000000,37.428571,37.428571,0,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/GraphVisitor.java,12,6,533,9,3,290,60,32.222222,47,60,5.222222,5360,1544,595.555556,205.571429,163.540070,2,0,1,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/NodeInfo.java,12,8,393,11,4,214,36,19.454545,35,30,3.181818,5863,1544,533.000000,205.571429,161.069066,2,0,1,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/Identifier.java,12,6,307,14,5,168,30,12.000000,29,30,2.071429,6406,1544,457.571429,205.571429,150.939507,1,0,1,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierConfiguration.java,12,16,98,2,1,98,89,49.000000,98,89,49.000000,17,10,8.500000,13.857143,13.804665,0,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierUtil.java,12,58,326,2,1,326,319,163.000000,326,319,163.000000,18,10,9.000000,13.857143,13.841805,0,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConnectionDecorator.java,12,6,112,6,2,74,35,12.333333,36,35,6.000000,3315,1263,552.500000,205.571429,192.321429,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,12,51,279,6,3,221,157,36.833333,163,157,27.166667,3217,1263,536.166667,199.142857,195.062980,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,12,15,168,5,2,129,86,25.800000,90,86,18.000000,3181,1263,636.200000,199.142857,193.224490,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java,12,74,292,7,2,216,159,30.857143,140,159,20.000000,3760,1263,537.142857,199.142857,195.357143,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java,12,4,98,6,2,65,30,10.833333,32,30,5.333333,3315,1263,552.500000,205.571429,191.081633,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java,12,9,180,6,2,116,55,19.333333,52,55,8.666667,3315,1263,552.500000,205.571429,195.595238,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java,12,12,138,5,2,99,57,19.800000,60,57,12.000000,3181,1263,636.200000,199.142857,191.883023,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java,12,17,197,7,3,142,84,20.285714,87,84,12.428571,3707,1263,529.571429,199.142857,192.686004,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,12,15,250,8,3,162,76,20.250000,74,76,9.250000,3757,1263,469.625000,199.142857,192.697143,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTracker.java,12,13,133,6,3,100,54,16.666667,67,54,11.166667,3196,1263,532.666667,199.142857,181.346939,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java,12,72,234,5,2,175,130,35.000000,116,130,23.200000,3181,1263,636.200000,199.142857,194.819902,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java,12,11,185,8,4,126,62,15.750000,67,62,8.375000,3283,1263,410.375000,199.142857,183.480309,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java,12,6,107,6,2,70,32,11.666667,33,32,5.500000,3315,1263,552.500000,205.571429,191.790387,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Bytes.java,12,79,529,4,4,348,167,87.000000,167,164,41.750000,2811,1544,702.750000,180.142857,101.062382,0,0,1,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Clearable.java,12,4,107,8,3,68,30,8.500000,29,30,3.625000,3324,1263,415.500000,205.571429,171.802403,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/EventManager.java,12,10,121,5,2,90,56,18.000000,59,56,11.800000,3181,1263,636.200000,199.142857,190.965762,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java,12,21,172,8,2,113,53,14.125000,54,53,6.750000,3626,1263,453.250000,205.571429,194.984219,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java,12,10,123,5,2,88,50,17.600000,53,50,10.600000,3181,1263,636.200000,199.142857,191.029036,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Reflectable.java,12,12,93,3,3,68,25,22.666667,43,25,14.333333,1627,1544,542.333333,62.142857,56.050691,0,0,1,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java,12,7,121,6,2,80,37,13.333333,39,37,6.500000,3315,1263,552.500000,205.571429,192.927981,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SizedMap.java,12,8,180,6,2,115,60,19.166667,50,60,8.333333,3315,1263,552.500000,205.571429,195.790476,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,12,7,172,6,2,108,55,18.000000,44,55,7.333333,3315,1263,552.500000,205.571429,195.413621,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java,12,6,132,7,2,86,40,12.285714,40,40,5.714286,3537,1263,505.285714,205.571429,193.469697,2,0,0,NO
OPENJPA,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,12,15,164,6,2,105,53,17.500000,46,53,7.666667,3315,1263,552.500000,205.571429,195.171603,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ClassCriteria.java,12,11,298,10,2,169,53,16.900000,40,53,4.000000,4633,1263,463.300000,205.571429,195.816395,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Columns.java,12,12,300,10,2,170,53,17.000000,40,53,4.000000,4633,1263,463.300000,205.571429,195.818571,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ContainerTable.java,12,17,181,7,2,116,45,16.571429,51,42,7.285714,3938,1263,562.571429,197.285714,191.644830,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java,12,14,316,10,2,181,53,18.100000,46,53,4.600000,4633,1263,463.300000,205.571429,195.864828,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java,12,10,256,11,2,147,35,13.363636,38,35,3.454545,4928,1263,448.000000,205.571429,194.893415,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java,12,11,301,11,2,170,53,15.454545,39,53,3.545455,4649,1263,422.636364,205.571429,195.441860,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java,12,11,298,10,2,169,53,16.900000,40,53,4.000000,4633,1263,463.300000,205.571429,195.816395,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumn.java,12,19,402,9,3,228,54,25.333333,54,42,6.000000,5525,1544,613.888889,197.285714,138.183014,1,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumns.java,12,11,457,13,3,248,53,19.076923,39,53,3.000000,6236,1544,479.692308,205.571429,160.253204,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementEmbeddedMapping.java,12,15,496,12,3,271,53,22.583333,46,53,3.833333,6220,1544,518.333333,205.571429,157.455357,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java,12,15,177,7,2,112,45,16.000000,47,42,6.714286,3938,1263,562.571429,197.285714,191.543180,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementIndex.java,12,13,309,10,2,176,53,17.600000,43,53,4.300000,4633,1263,463.300000,205.571429,195.843736,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java,12,18,183,7,2,118,45,16.857143,53,42,7.571429,3938,1263,562.571429,197.285714,191.693989,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumns.java,12,11,300,10,2,170,53,17.000000,40,53,4.000000,4633,1263,463.300000,205.571429,195.818571,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,12,11,300,10,2,170,53,17.000000,40,53,4.000000,4633,1263,463.300000,205.571429,195.818571,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementStrategy.java,12,11,454,13,3,246,53,18.923077,38,53,2.923077,6236,1544,479.692308,205.571429,160.780680,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java,12,15,312,10,2,179,53,17.900000,46,53,4.600000,4633,1263,463.300000,205.571429,195.846612,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchDirection.java,12,26,403,12,3,231,53,19.250000,59,53,4.916667,4757,1263,396.416667,205.571429,184.054945,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKey.java,12,17,324,11,3,188,53,17.090909,52,53,4.727273,4648,1263,422.545455,205.571429,195.204145,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,12,7,219,12,2,126,30,10.500000,33,30,2.750000,4944,1263,412.000000,205.571429,192.591650,1,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Index.java,12,15,313,10,2,180,53,18.000000,47,53,4.700000,4633,1263,463.300000,205.571429,195.847558,2,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JoinSyntax.java,12,26,67,3,2,63,59,21.000000,59,59,19.666667,265,130,88.333333,139.428571,136.656716,0,0,0,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyClassCriteria.java,12,11,455,12,3,247,53,20.583333,39,53,3.250000,6220,1544,518.333333,205.571429,160.195918,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyColumn.java,12,19,402,9,3,228,54,25.333333,54,42,6.000000,5525,1544,613.888889,197.285714,138.183014,1,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyColumns.java,12,11,457,13,3,248,53,19.076923,39,53,3.000000,6236,1544,479.692308,205.571429,160.253204,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyEmbeddedMapping.java,12,15,493,12,3,269,53,22.416667,45,53,3.750000,6220,1544,518.333333,205.571429,157.924080,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyForeignKey.java,12,15,362,9,3,204,46,22.666667,46,42,5.111111,5525,1544,613.888889,197.285714,140.953039,1,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyIndex.java,12,13,478,12,3,260,53,21.666667,42,53,3.500000,6220,1544,518.333333,205.571429,159.330245,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyJoinColumn.java,12,18,392,9,3,222,52,24.666667,52,42,5.777778,5525,1544,613.888889,197.285714,138.822522,1,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyJoinColumns.java,12,11,457,13,3,248,53,19.076923,39,53,3.000000,6236,1544,479.692308,205.571429,160.253204,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyNonpolymorphic.java,12,11,454,12,3,246,53,20.500000,38,53,3.166667,6220,1544,518.333333,205.571429,160.881372,2,0,1,NO
OPENJPA,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/KeyStrategy.java,12,11,454,13,3,246,53,18.923077,38,53,2.923077,6236,1544,479.692308,205.571429,160.780680,2,0,1,NO
